************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.3401     -4.4088     4.1521     0.45104      1.7635     1.5401        -0.17103        0.20736        0.32386
    -1.7447     -6.0878     4.4732     0.55683      2.0922     1.7275        -0.49763       -0.65206        0.59155
    -1.7109     -5.9003     4.2471     0.39884      1.3004     1.3071       -0.032668        0.14285       -0.12571
     -1.729     -5.7922     4.0601     0.43541      1.4278     1.5724          0.2291        0.68045       0.029964
    -1.8924     -6.9861     4.4268     0.55003      2.2672     1.5577        -0.07055      -0.061694       -0.33136
    -1.5578     -5.2124     4.1942     0.40962      1.3327     1.4988       -0.032762       -0.20052      -0.056703
    -1.6843     -5.9008      4.333     0.59956      2.6333     1.6337        0.006523       -0.12127        0.35975
     -1.562     -5.3414     4.3733     0.40785      1.4214     1.4043        -0.17161       0.095544         0.0454
    -1.6741     -5.5905     4.0209     0.44143       1.602     1.2892        0.041562       -0.21627        0.11254
    -1.8043     -6.2447     4.3747     0.48639      1.8892     1.4965        -0.31684       -0.66004         0.2646
    -1.6706     -5.9381     4.3885     0.46325      1.7403     1.4731         0.11199        0.31038       -0.42595
    -1.5554     -5.2972     4.1687     0.50229      1.6936      1.433        -0.50697        -0.3389      -0.067114
    -1.9139     -6.5956     4.4493     0.58875       2.643     1.8228         0.12727        0.49242       -0.21078
    -1.7761     -6.1541     4.1772     0.44194      1.5521     1.5135         -0.1979       -0.46768        0.17619
    -1.6661     -5.7279     4.1874     0.38822      1.5479     1.4013        -0.22893     -0.0039913      -0.063847
    -1.6421     -5.7248     4.2718     0.47326      1.6625     1.6856         0.23677        0.30022       0.025154
    -1.7765     -6.4376     4.5666     0.50506      1.8371     1.7622            0.05        0.04931        0.36429
    -1.6262     -5.5059     4.5864      0.5867      2.3067     1.5151         0.33386        0.72975       0.043884
     -1.578     -5.4169     4.3349     0.50181      2.0538      1.887        -0.11123        0.68202        0.16769
    -1.8272     -6.2478     4.1221     0.54769      2.0853     1.7767        -0.60351       -0.53202      -0.049335
    -1.7353     -6.1475     4.4122     0.46678      1.5429     1.5931         0.12073        0.37577       -0.11167
    -1.8243     -6.5292     4.3341     0.64654      2.7378     2.1474       -0.020595      -0.012797       -0.15848
    -1.7681     -6.1432     4.4453     0.44325       1.786     1.6465        -0.35303       -0.60234      -0.030614
    -1.4805      -4.888     4.1062     0.45067      1.5109     1.6119        -0.30316       -0.24672       -0.28542
    -2.2379     -8.7289     5.0921     0.40483      1.4263     1.4093        -0.39701        0.29719       0.023783
    -1.6807     -5.8319     4.2968     0.44379      1.4605      1.378        -0.18261       -0.10486       -0.11059
    -1.5492     -5.2563     4.2485     0.40335      1.5076     1.4072        -0.51275       -0.57954       -0.19213
    -1.3921     -4.3821     4.0688     0.45542       1.651     1.5007        -0.10358       -0.14998         0.1909
     -1.347     -4.2579     3.9198     0.51278      2.0962     1.3492        -0.16618       -0.14836       0.027772
    -1.8348     -6.4851     4.3507     0.50043      1.9565     1.5302        -0.39057       -0.24376        0.14613
    -1.5332     -5.1103     3.9921     0.40379      1.3857     1.5531        -0.53196      -0.075393      -0.064297
    -1.8749     -6.8237     4.5282     0.50699      1.7751     1.7451        -0.43098       -0.58927      -0.041199
    -1.8085     -6.1431     4.2063     0.45896      1.8268     1.4409         0.26274        0.41881        0.22791
    -1.8313     -6.5449     4.3677      0.4406      1.6736     1.6104         0.23716        0.57545        0.26494
    -1.5593     -5.3409     4.3166     0.46528       1.731     1.6029        0.047901        0.44375      -0.036246
     -1.284     -4.1121     3.8628     0.36419       1.316      1.232         -0.2542       -0.26454        0.27556
    -1.9236     -6.9656     4.6204     0.55861      2.1817     1.8562         0.11187      -0.017209        0.21104
    -1.6551     -5.7102      4.214     0.50227      1.9216     1.4479        0.090752        0.43579       -0.12081
    -1.7512     -5.8923     4.2992     0.47506      1.7395     1.5843       -0.073958        0.10162        0.14653
    -1.9395     -6.9273     4.3116     0.46168      1.4924     1.5767         0.37345        0.38789       -0.11872
    -1.4176     -4.2029      3.761     0.51805      1.9579     1.6851         -0.7505       -0.41746       -0.29025
    -1.8836     -6.5785     4.4875     0.53026       2.118     1.8078       -0.087315       -0.11344        0.52005
     -1.797     -6.5062     4.4304     0.41928       1.456     1.3373        -0.10686       -0.14533      -0.036096
    -2.0385     -7.5115     4.6501     0.37347      1.3355     1.4244        -0.54031       -0.30554       -0.32986
     -1.976     -7.3994     4.6303     0.48995      1.8099     1.7261        -0.29485       0.074096         0.3786
    -1.9971     -7.1965     4.3057     0.54895      2.0968     1.6084        -0.14397       -0.14509      -0.077399
    -1.6554     -5.5574     4.0757     0.50404      1.7832     1.7125        -0.41933        -0.5088     -0.0038034
    -1.7181     -5.8649     4.3458      0.5143      2.1068     1.6201        -0.52041       -0.34787       0.038374
    -1.6919     -5.9598     4.3475     0.50295      1.9198       1.52        -0.16559      -0.098898        -0.1849
    -1.6126     -5.4497     4.0991     0.43375      1.9003     1.5708        -0.29979        0.12501        -0.2447
    -1.5716     -5.5072      4.205     0.48571      1.6838     1.3659        -0.04048      -0.081318        0.55868
    -1.9545      -6.954     4.5823     0.46701      1.9617     1.5441         0.05566        0.37486        0.17837
     -1.617     -5.5022     4.0012     0.57815      2.2878     1.7733          0.1108        -0.0146       -0.34059
    -1.8887     -6.8743      4.503     0.61377       2.401     1.5935        -0.35569       -0.42254       -0.18398
    -1.7824     -6.3679      4.354     0.42558      1.4507     1.4871       -0.031157       -0.13901       -0.67906
    -1.5485     -4.9237     3.8153       0.449      1.5978     1.6445        -0.59139       -0.48077       -0.42163
    -1.5454     -5.3242     4.3346     0.42189      1.4983     1.5506        -0.47013       0.085271        0.43522
    -1.8068     -6.5307     4.6473     0.39805      1.3975      1.426        -0.52836        0.25973       0.084431
     -2.178     -7.9626     4.4927     0.57505      2.2782     1.8673        -0.36572       -0.12806      -0.044196
    -1.9738     -7.1191     4.5094     0.47166      1.7464     1.6706         0.21542        0.34647       0.072798
    -1.7164     -6.1083     4.3035      0.4095      1.4831     1.4895       -0.037002      -0.098356      -0.066263
    -1.8421      -6.379     4.3129     0.41009      1.3898      1.416        -0.13555       -0.16916       -0.10059
    -1.5246     -4.9441     4.0666     0.47855      1.8498     1.7078        -0.44416      -0.063489        0.19356
    -1.7919      -6.292     4.1266     0.44395      1.6071     1.4225         -0.1351      -0.023709        0.11406
    -2.0766     -7.3648     4.3783     0.57508      2.2315     1.8346        -0.19779       -0.27429       -0.15222
    -1.5736     -5.2141     3.8267     0.44999      1.5638     1.4535          -0.662       -0.76763       -0.19176
    -1.5935     -5.2208     3.8229      0.6072      2.8132     1.8286       -0.033291         -0.143        0.31901
    -1.7772     -6.2765     4.2724     0.53949      1.9326     1.8026        -0.44809       -0.39838        0.25308
    -1.8102     -6.3755     4.0559     0.53279      2.1236     1.6623        0.010967      -0.083614        0.38583
    -2.1553     -7.9896      4.669     0.46015      1.5582     1.3476        0.019032        0.10692        0.36625
    -1.8575     -6.4902     4.4222     0.49174      1.7929     1.7451        -0.39101        0.15995       -0.20494
    -1.8953     -6.8451     4.2403     0.51898      2.1229     1.6509         0.52017        0.32625       -0.71989
    -1.9715     -7.1203     4.3126     0.46577      1.9455     1.5608          0.1018        0.09866        0.17658
    -1.6729     -5.7534      4.116     0.47921      1.9984     1.6584        -0.13784       -0.42373        0.27926
    -1.6488     -5.7106     4.5671     0.40994      1.5168     1.3492         0.19535        0.11595        -0.1954
    -1.9091     -6.8495     4.6832     0.45578      1.9221     1.4796         0.13521      0.0022044        0.33701
    -1.8161      -6.362     4.4506     0.49272      1.8043     1.6494          -1.159       -0.79359       -0.30585
    -1.8116     -6.3339     4.5324     0.45385       1.553     1.5517        -0.10241        0.25738       0.046631
    -1.8195     -6.5216     4.4778     0.42969      1.5771     1.5044         0.25634        0.69841       -0.10042
     -1.473     -4.8149      3.996     0.40849      1.4473     1.3095        -0.30672        0.35374       -0.60041
    -1.7429     -5.9365     4.0549     0.40409      1.5796     1.5483        -0.31773        -0.4304         0.2594
     -1.719     -5.7914      4.565     0.56612      2.1038     1.5146        -0.18791       -0.25031        0.22975
    -1.6513     -5.7046     4.2865     0.48292      1.9521     1.6781        -0.04122        0.18737         0.0766
     -1.576      -5.265     4.0517     0.43735       1.538     1.5592        -0.64932       -0.38405       -0.39039
    -1.6414     -5.5051     4.1424     0.45017      1.5813     1.5346         0.22041        0.54006        0.20048
    -1.8379     -6.2018     4.4623     0.53927      2.0873     1.6433        -0.64923       -0.65111       0.070591
    -2.1568     -7.7602     4.3731     0.66203      2.6612     1.7447        -0.51332       -0.30841      -0.035451
    -1.8132     -6.6318     4.6878     0.44782      1.6591     1.7067         -0.2445       0.062177        0.16457
    -1.9272     -7.0647     4.6383     0.37798      1.5342     1.4825        -0.42704       -0.69634       -0.10374
    -1.9628     -7.1721      4.746     0.47499      1.6327     1.6294        -0.10748        0.38103       0.080716
    -1.4987      -5.123     4.2824     0.46467       1.509     1.4572         0.16909       0.081331        0.40363
    -1.5418     -5.1814      3.996     0.50858      1.9892     1.6696        -0.17367       -0.19583      0.0025954
    -1.7581     -5.9432     4.1243     0.50868      1.8389     1.7032         0.23883        0.72389       -0.43655
    -1.6015     -5.3745     3.9986     0.53375      2.2646     1.6894        -0.35741       0.030293       -0.09738
    -1.6939     -5.9565     4.3821     0.47235      1.6316     1.5621        -0.12652       0.060981        0.14485
    -1.6506     -5.7699     4.3952     0.52963      2.0782     1.8279       -0.021732        0.20625        0.29895
    -1.7006      -5.782     4.0901     0.43727      1.5327     1.5336          0.4488        0.37088       -0.11922
    -1.8165     -6.4128     4.4255     0.58285      2.1602     1.6673         0.22158        0.35885        0.65902
     -1.795     -6.2701     4.1153     0.47329      1.9412     1.4132         0.21873      -0.067434        0.22685
    -1.7062     -5.8902      4.149      0.5164      2.1071     1.6447         0.39508        0.38086        0.48683
    -1.6309     -5.6079     4.2534     0.42558       1.438     1.5647        -0.16781      -0.072304        0.15874
     -1.807     -6.3642     4.6053     0.46086      1.8484     1.4848        -0.34334       -0.17975        0.18138
    -1.6908     -6.0473     4.4357     0.49745      1.7854     1.7203         0.18299        0.25698        0.20619
    -1.7488     -5.8859     4.2142      0.4518      1.6508     1.7481        -0.34889       0.045207        0.31274
    -1.7897     -6.2805     4.4156     0.41998      1.5747     1.5607         0.85998        0.99141       -0.23049
     -1.803     -6.3123     4.4137     0.40396      1.5564     1.2904        -0.39603       -0.37495       -0.23893
    -1.7806     -5.9891     4.0782     0.52743      1.8388     1.7796         0.10527       0.019319        0.35391
    -1.3453     -4.3238     4.0817     0.40212      1.5742     1.3862       -0.085577        -0.1625       0.065969
    -1.8487     -6.7015     4.4862     0.45539      1.7478     1.6601       -0.083682        0.24648        0.16142
    -1.5532     -5.2142     4.1218     0.53689      2.0557     1.5865        -0.27479       -0.22668        0.56478
    -1.9275      -7.021     4.4865     0.42925      1.5665     1.7487         0.18101        0.30138        0.46704
    -1.6557     -5.7014     4.2119     0.40803      1.6513     1.4301       -0.022122        0.39406       -0.31498
    -1.7692     -6.1528     4.4036     0.41583      1.4197      1.342         0.22102        0.20552       -0.33746
    -1.7864     -6.1485     4.2592     0.45646      1.8087     1.7941        -0.30547       -0.31171        0.23182
    -1.8156     -6.4242     4.3159     0.47469        2.06     1.7428        -0.59004        -0.1002        0.14481
    -1.6653     -5.8413     4.1696     0.63315      2.4891     1.7937       -0.062186       0.003445        0.17694
    -1.7972     -6.2917     4.2322     0.49691       1.863     1.5136        -0.19837       -0.13166        0.40684
    -1.7882     -6.2684     4.1386     0.44202      1.7066     1.6876        -0.13763         0.1127       -0.12928
    -1.7493     -6.0122     4.3648     0.43295      1.8315     1.6874        -0.28483       -0.28412         0.1679
    -1.8985     -6.9311      4.618     0.41937      1.6259     1.5505        -0.12997       0.046424        0.24894
    -1.7368     -5.9563     4.1875     0.43021      1.4112     1.5186         0.20094      -0.086157    -0.00067837
    -1.8787     -6.7742     4.6192     0.41009      1.5301     1.3717        -0.33243        -0.5691       0.044632
      -1.47     -5.3559      4.552     0.45459      1.7202      1.561        -0.02527       -0.37293         0.3168
    -1.6137     -5.4729     4.0842     0.49658      2.0095     1.4549         0.03048       -0.21155        0.18036
    -1.7802     -6.3003     4.3762     0.37804      1.3749     1.4093         0.43614        0.46132        0.37117
    -1.5925     -5.3698     4.2853     0.55715      1.9582     1.4329       -0.055309         0.1095        0.26271
    -1.8259     -6.6047     4.3103     0.54356      2.1312     1.4752          0.1983        0.28292        0.26836
    -1.6692     -6.0334     4.5798     0.42686      1.5705     1.6489        -0.52227       -0.30568       0.032697
    -2.0541     -7.3587     4.4986       0.603      2.2701     1.5134        -0.16449       0.014625        0.21157
    -1.7732      -6.261     4.4502      0.4216      1.6487     1.6888        0.045319         0.1024        0.38157
    -1.4322     -4.9741     4.4292     0.43673      1.6046     1.4743        -0.44702       -0.34371       -0.44923
     -1.563     -5.3581     4.1643     0.65481      2.6919     1.7977        -0.73778       -0.84482       -0.37574
     -1.628     -5.8547     4.3778     0.36655      1.4614      1.266        -0.14643        0.32273        0.21346
    -1.9768     -7.0692     4.5417     0.45103      1.5109     1.4085        0.017441        0.18707       -0.30833
    -1.4719     -4.9067     3.9894      0.4593      1.6917     1.4717        -0.40358       -0.17308        0.15014
